QueryID,Query,Actual Count,Estimated Count,Abs Diff,Exec Time (s),CPU Time (ns),Peak Mem (bytes)
21916,"select ref_0.ws_ship_date_sk as c0, ref_0.ws_ext_sales_price as c1, ref_0.ws_ship_addr_sk as c2, ref_0.ws_ext_ship_cost as c3, ref_0.ws_ext_ship_cost as c4, ref_0.ws_ext_tax as c5 from main.web_sales as ref_0 where ref_0.ws_list_price is not NULL limit 98",98,98,0,15.252432174,404951389,0
22063,"select ref_0.cp_catalog_page_sk as c0, ref_0.cp_end_date_sk as c1, ref_0.cp_type as c2, ref_0.cp_type as c3, ref_0.cp_start_date_sk as c4, ref_0.cp_catalog_page_number as c5, cast(nullif(ref_0.cp_start_date_sk, ref_0.cp_catalog_page_sk) as INTEGER) as c6 from main.catalog_page as ref_0 where (17 is NULL) or (ref_0.cp_catalog_number is not NULL) limit 53",53,53,0,0.073318922,17223688,0
22188,"select 58 as c0, ref_0.wr_refunded_hdemo_sk as c1, ref_0.wr_returning_hdemo_sk as c2, ref_0.wr_returned_time_sk as c3, ref_0.wr_refunded_customer_sk as c4 from main.web_returns as ref_0 where ref_0.wr_reversed_charge is NULL limit 137",137,137,0,15.122328482,491241116,0
22314,"select ref_0.ws_ext_sales_price as c0, ref_0.ws_web_site_sk as c1, ref_0.ws_ext_list_price as c2, ref_0.ws_ship_addr_sk as c3, ref_0.ws_bill_hdemo_sk as c4, ref_0.ws_ship_addr_sk as c5, ref_0.ws_net_paid_inc_ship_tax as c6, ref_0.ws_wholesale_cost as c7, ref_0.ws_ext_tax as c8, ref_0.ws_ext_sales_price as c9, ref_0.ws_item_sk as c10, ref_0.ws_net_paid_inc_tax as c11, ref_0.ws_ext_tax as c12, ref_0.ws_ship_mode_sk as c13, ref_0.ws_ext_list_price as c14, ref_0.ws_warehouse_sk as c15, ref_0.ws_ext_discount_amt as c16, ref_0.ws_net_paid_inc_tax as c17, ref_0.ws_ship_date_sk as c18, 91 as c19, case when (ref_0.ws_coupon_amt is not NULL) or (ref_0.ws_sales_price is not NULL) then ref_0.ws_sold_time_sk else ref_0.ws_sold_time_sk end as c20 from main.web_sales as ref_0 where ref_0.ws_ext_discount_amt is not NULL limit 103",103,103,0,15.149526649,514911706,0
22439,select ref_1.cs_sold_time_sk as c0 from main.customer_demographics as ref_0 inner join main.catalog_sales as ref_1 on (ref_0.cd_demo_sk = ref_1.cs_sold_time_sk ) where ref_1.cs_bill_hdemo_sk is NULL limit 76,76,76,0,3.563718903,26892341086,23774775424
22490,"select (select c_birth_month from main.customer limit 1 offset 4) as c0, ref_0.cr_returning_hdemo_sk as c1, ref_0.cr_refunded_customer_sk as c2, ref_0.cr_refunded_addr_sk as c3, ref_0.cr_refunded_hdemo_sk as c4, ref_0.cr_refunded_customer_sk as c5, ref_0.cr_refunded_customer_sk as c6, ref_0.cr_store_credit as c7, ref_0.cr_return_quantity as c8, ref_0.cr_returning_cdemo_sk as c9, ref_0.cr_returning_customer_sk as c10 from main.catalog_returns as ref_0 where ref_0.cr_returning_customer_sk is not NULL limit 100",100,100,0,15.403272362,714582189,0
22629,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2, subq_0.c0 as c3, (select sr_store_sk from main.store_returns limit 1 offset 4) as c4, subq_0.c0 as c5, subq_0.c0 as c6, cast(coalesce(subq_0.c0, subq_0.c0) as INTEGER) as c7 from (select ref_0.inv_item_sk as c0 from main.inventory as ref_0 where ref_0.inv_item_sk is not NULL) as subq_0 where subq_0.c0 is not NULL limit 179",179,179,0,30.352977868,4154636807,0
22630,"select cast(coalesce(10, ref_0.wr_account_credit) as INTEGER) as c0, ref_0.wr_returning_hdemo_sk as c1, ref_0.wr_order_number as c2, ref_0.wr_returned_time_sk as c3, cast(coalesce(ref_0.wr_refunded_hdemo_sk, ref_0.wr_returned_time_sk) as INTEGER) as c4, ref_0.wr_return_quantity as c5, ref_0.wr_return_quantity as c6, ref_0.wr_returned_date_sk as c7, ref_0.wr_return_amt_inc_tax as c8 from main.web_returns as ref_0 where (ref_0.wr_refunded_hdemo_sk is NULL) and ((ref_0.wr_reason_sk is NULL) or ((ref_0.wr_returning_addr_sk is NULL) and (44 is not NULL))) limit 73",73,73,0,0.133928725,544585941,0
22852,"select ref_0.inv_warehouse_sk as c0, ref_0.inv_date_sk as c1, ref_0.inv_quantity_on_hand as c2, ref_0.inv_date_sk as c3, ref_0.inv_date_sk as c4, cast(coalesce(ref_0.inv_warehouse_sk, ref_0.inv_item_sk) as INTEGER) as c5 from main.inventory as ref_0 where ref_0.inv_date_sk is not NULL limit 150",150,150,0,15.149007248,529984583,0
22897,"select ref_0.ca_location_type as c0, (select inv_item_sk from main.inventory limit 1 offset 6) as c1, ref_0.ca_suite_number as c2, ref_0.ca_city as c3 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is NULL limit 158",158,158,0,18.055879457,36527479880,0
22953,"select ref_0.cs_order_number as c0, ref_0.cs_sold_date_sk as c1, ref_0.cs_ship_hdemo_sk as c2, ref_0.cs_ship_hdemo_sk as c3, ref_0.cs_ext_tax as c4 from main.catalog_sales as ref_0 where ref_0.cs_ship_mode_sk is not NULL limit 65",65,65,0,15.202725754,647470599,0
23000,"select ref_0.sr_addr_sk as c0, ref_0.sr_return_quantity as c1, (select cp_catalog_number from main.catalog_page limit 1 offset 92) as c2, ref_0.sr_item_sk as c3, ref_0.sr_hdemo_sk as c4, ref_0.sr_return_amt as c5, ref_0.sr_ticket_number as c6, ref_0.sr_hdemo_sk as c7, 100 as c8 from main.store_returns as ref_0 where (ref_0.sr_store_sk is not NULL) or (cast(nullif(ref_0.sr_store_credit, ref_0.sr_return_tax) as INTEGER) is not NULL) limit 161",161,161,0,0.233055981,505621576,0
23002,select (select sr_cdemo_sk from main.store_returns limit 1 offset 6) as c0 from main.customer_address as ref_0 where (select cs_item_sk from main.catalog_sales limit 1 offset 4) is not NULL limit 59,59,59,0,15.880661805,25979514125,0
23045,select ref_0.ca_county as c0 from main.customer_address as ref_0 where ref_0.ca_state is NULL limit 25,25,25,0,0.066570718,17732750,0
23516,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c2 as c2, subq_0.c2 as c3, subq_0.c2 as c4, subq_0.c0 as c5, subq_0.c5 as c6, cast(nullif(subq_0.c3, subq_0.c4) as INTEGER) as c7, subq_0.c5 as c8, (select d_current_day from main.date_dim limit 1 offset 3) as c9, subq_0.c4 as c10, subq_0.c3 as c11, subq_0.c5 as c12 from (select ref_0.wr_return_quantity as c0, ref_0.wr_returned_time_sk as c1, ref_0.wr_return_quantity as c2, ref_0.wr_fee as c3, (select inv_warehouse_sk from main.inventory limit 1 offset 3) as c4, ref_0.wr_refunded_hdemo_sk as c5, ref_0.wr_refunded_cdemo_sk as c6 from main.web_returns as ref_0 where ref_0.wr_refunded_cdemo_sk is not NULL limit 101) as subq_0 where subq_0.c2 is not NULL limit 82",82,82,0,16.404732755,38526818851,0
23702,"select ref_0.c_current_hdemo_sk as c0, ref_0.c_first_sales_date_sk as c1, ref_0.c_salutation as c2 from main.customer as ref_0 where ref_0.c_birth_country is not NULL limit 103",103,103,0,0.06401568,15133681,0
23753,"select ref_0.ca_zip as c0, ref_0.ca_gmt_offset as c1, case when ref_0.ca_location_type is not NULL then ref_0.ca_street_number else ref_0.ca_street_number end as c2 from main.customer_address as ref_0 where ref_0.ca_gmt_offset is NULL limit 119",119,119,0,0.070577723,19615675,0
23824,"select ref_0.ca_street_name as c0, 72 as c1, ref_0.ca_street_name as c2 from main.customer_address as ref_0 where ref_0.ca_city is NULL limit 112",112,112,0,0.068336797,18530283,0
23950,select ref_0.ca_city as c0 from main.customer_address as ref_0 where ref_0.ca_location_type is not NULL limit 44,44,44,0,0.058955595,16230229,0
24018,"select ref_0.wr_item_sk as c0, ref_0.wr_reversed_charge as c1, ref_0.wr_account_credit as c2, cast(coalesce(cast(coalesce(ref_0.wr_refunded_hdemo_sk, ref_0.wr_return_quantity) as INTEGER), ref_0.wr_return_amt) as INTEGER) as c3 from main.web_returns as ref_0 where ref_0.wr_return_quantity is not NULL limit 92",92,92,0,0.128425707,454448139,0
24216,"select (select cd_dep_employed_count from main.customer_demographics limit 1 offset 4) as c0, ref_0.ws_ship_mode_sk as c1, ref_0.ws_bill_hdemo_sk as c2 from main.web_sales as ref_0 where 100 is not NULL limit 10",10,10,0,30.481377932,504584359,0
24434,"select ref_0.wr_refunded_hdemo_sk as c0, ref_0.wr_return_tax as c1, 45 as c2 from main.web_returns as ref_0 where ref_0.wr_order_number is not NULL limit 28",28,28,0,0.133577793,403600027,0
24677,select ref_0.inv_date_sk as c0 from main.inventory as ref_0 where ref_0.inv_warehouse_sk is not NULL limit 116,116,116,0,15.164936631,643809844,0
24751,"select ref_0.cr_call_center_sk as c0, (select inv_quantity_on_hand from main.inventory limit 1 offset 6) as c1, ref_0.cr_order_number as c2, ref_0.cr_warehouse_sk as c3, ref_0.cr_return_quantity as c4, ref_0.cr_returning_addr_sk as c5, ref_0.cr_store_credit as c6, ref_0.cr_return_amount as c7 from main.catalog_returns as ref_0 where ref_0.cr_refunded_addr_sk is NULL limit 124",124,124,0,31.191737387,36964322177,0
25247,select ref_0.cr_refunded_addr_sk as c0 from main.catalog_returns as ref_0 where ref_0.cr_returning_customer_sk is NULL limit 103,103,103,0,15.120256494,531559368,0
25329,"select cast(coalesce(ref_0.ws_ext_tax, ref_0.ws_net_profit) as INTEGER) as c0, ref_0.ws_net_paid_inc_tax as c1, ref_0.ws_bill_cdemo_sk as c2, ref_0.ws_warehouse_sk as c3 from main.web_sales as ref_0 where ref_0.ws_bill_addr_sk is not NULL limit 88",88,88,0,0.131638413,400587724,0
25507,"select (select d_dow from main.date_dim limit 1 offset 6) as c0, (select cr_returned_date_sk from main.catalog_returns limit 1 offset 40) as c1 from main.customer as ref_0 where ref_0.c_first_sales_date_sk is NULL limit 46",46,46,0,0.277407708,2885231113,0
25543,"select ref_0.sr_cdemo_sk as c0, (select d_day_name from main.date_dim limit 1 offset 26) as c1 from main.store_returns as ref_0 where ref_0.sr_refunded_cash is NULL limit 129",129,129,0,0.19904814,553342736,0
25710,"select ref_0.ca_gmt_offset as c0, ref_0.ca_city as c1, ref_0.ca_street_number as c2, case when ref_0.ca_location_type is NULL then ref_0.ca_street_name else ref_0.ca_street_name end as c3, ref_0.ca_address_sk as c4, ref_0.ca_gmt_offset as c5, ref_0.ca_street_number as c6, ref_0.ca_location_type as c7, ref_0.ca_gmt_offset as c8, ref_0.ca_gmt_offset as c9, ref_0.ca_street_type as c10, ref_0.ca_street_number as c11, ref_0.ca_address_id as c12, (select d_fy_week_seq from main.date_dim limit 1 offset 4) as c13 from main.customer_address as ref_0 where ref_0.ca_location_type is not NULL limit 49",49,49,0,0.15785128,55688905,0
25803,"select ref_0.ws_sales_price as c0, ref_0.ws_net_paid_inc_ship_tax as c1, ref_0.ws_bill_addr_sk as c2, ref_0.ws_ext_ship_cost as c3, ref_0.ws_promo_sk as c4, ref_0.ws_ship_date_sk as c5, ref_0.ws_ship_date_sk as c6 from main.web_sales as ref_0 where ref_0.ws_coupon_amt is not NULL limit 116",116,116,0,15.134979593,439579334,0
25933,"select ref_0.cp_department as c0, ref_0.cp_start_date_sk as c1 from main.catalog_page as ref_0 where ref_0.cp_type is not NULL limit 108",108,108,0,0.061755542,15654279,0
26090,"select ref_0.wr_refunded_addr_sk as c0, ref_0.wr_return_amt as c1, ref_0.wr_refunded_customer_sk as c2, ref_0.wr_returning_cdemo_sk as c3, ref_0.wr_refunded_hdemo_sk as c4, ref_0.wr_refunded_cash as c5, ref_0.wr_returning_customer_sk as c6, (select cd_purchase_estimate from main.customer_demographics limit 1 offset 1) as c7 from main.web_returns as ref_0 where ref_0.wr_refunded_cash is not NULL limit 96",96,96,0,15.368628521,653887796,0
26341,"select ref_0.inv_quantity_on_hand as c0, ref_0.inv_warehouse_sk as c1, ref_0.inv_quantity_on_hand as c2, ref_0.inv_quantity_on_hand as c3, ref_0.inv_quantity_on_hand as c4 from main.inventory as ref_0 where ref_0.inv_warehouse_sk is not NULL limit 103",103,103,0,0.147875758,660774167,0
26354,"select ref_0.sr_returned_date_sk as c0, ref_0.sr_return_ship_cost as c1, ref_0.sr_return_amt as c2 from main.store_returns as ref_0 where ref_0.sr_return_time_sk is not NULL limit 62",62,62,0,15.155605608,498899855,0
26713,"select case when (ref_0.cr_returning_hdemo_sk is not NULL) and (((select cr_refunded_customer_sk from main.catalog_returns limit 1 offset 6) is not NULL) and ((ref_0.cr_fee is not NULL) or (ref_0.cr_refunded_cash is not NULL))) then ref_0.cr_refunded_cdemo_sk else ref_0.cr_refunded_cdemo_sk end as c0, ref_0.cr_catalog_page_sk as c1, ref_0.cr_returning_addr_sk as c2, ref_0.cr_returning_customer_sk as c3, ref_0.cr_fee as c4 from main.catalog_returns as ref_0 where ref_0.cr_refunded_cash is not NULL limit 70",70,70,0,0.293646746,2474085305,0
26748,select ref_0.cs_ship_date_sk as c0 from main.catalog_sales as ref_0 where ref_0.cs_ship_cdemo_sk is NULL limit 121,121,121,0,0.291610906,4364475191,0
26814,select ref_0.sr_return_amt as c0 from main.store_returns as ref_0 where ref_0.sr_customer_sk is not NULL limit 117,117,117,0,0.143330785,480067587,0
27037,"select ref_0.sr_return_ship_cost as c0, ref_0.sr_hdemo_sk as c1, ref_0.sr_store_sk as c2, ref_0.sr_reason_sk as c3, ref_0.sr_return_tax as c4 from main.store_returns as ref_0 where ref_0.sr_return_quantity is not NULL limit 119",119,119,0,0.148415674,516783282,0
27052,select ref_0.cd_demo_sk as c0 from main.customer_demographics as ref_0 where ref_0.cd_demo_sk is not NULL limit 71,71,71,0,0.061119999,14400712,0
27237,"select ref_0.cp_catalog_number as c0, ref_0.cp_catalog_page_sk as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_page_id is not NULL limit 115",115,115,0,0.054130048,10665064,0
27417,"select cast(nullif(subq_0.c2, subq_0.c13) as INTEGER) as c0, subq_0.c4 as c1, subq_0.c9 as c2, subq_0.c10 as c3, subq_0.c1 as c4, subq_0.c5 as c5, subq_0.c5 as c6, subq_0.c12 as c7, subq_0.c3 as c8, subq_0.c13 as c9, subq_0.c3 as c10, subq_0.c5 as c11, subq_0.c2 as c12 from (select (select sr_return_amt_inc_tax from main.store_returns limit 1 offset 1) as c0, ref_0.cs_bill_hdemo_sk as c1, ref_0.cs_bill_hdemo_sk as c2, ref_0.cs_wholesale_cost as c3, ref_0.cs_ship_addr_sk as c4, ref_0.cs_wholesale_cost as c5, cast(nullif(ref_0.cs_sold_date_sk, ref_0.cs_ship_mode_sk) as INTEGER) as c6, ref_0.cs_bill_hdemo_sk as c7, ref_0.cs_bill_hdemo_sk as c8, ref_0.cs_ext_wholesale_cost as c9, ref_0.cs_net_paid_inc_tax as c10, ref_0.cs_bill_addr_sk as c11, ref_0.cs_sales_price as c12, ref_0.cs_warehouse_sk as c13 from main.catalog_sales as ref_0 where ref_0.cs_warehouse_sk is not NULL limit 117) as subq_0 where subq_0.c6 is not NULL limit 42",42,42,0,15.681012503,4579695980,0
27517,"select distinct ref_0.cs_wholesale_cost as c0, ref_0.cs_ship_hdemo_sk as c1, ref_0.cs_quantity as c2, case when ref_0.cs_quantity is NULL then (select cs_bill_hdemo_sk from main.catalog_sales limit 1 offset 5) else (select cs_bill_hdemo_sk from main.catalog_sales limit 1 offset 5) end as c3, 26 as c4 from main.catalog_sales as ref_0 where ref_0.cs_ext_sales_price is not NULL limit 142",142,142,0,63.995812442,59689991976,4654628864
27554,"select ref_0.ws_net_paid as c0, ref_0.ws_bill_customer_sk as c1 from main.web_sales as ref_0 where ref_0.ws_web_site_sk is not NULL limit 106",106,106,0,15.126276417,410406651,0
27638,"select ref_0.ss_hdemo_sk as c0, ref_0.ss_sold_time_sk as c1, ref_0.ss_net_profit as c2 from main.store_sales as ref_0 where ref_0.ss_list_price is not NULL limit 106",106,106,0,15.306458898,747474132,0
27810,"select ref_0.wr_return_ship_cost as c0, (select cs_sales_price from main.catalog_sales limit 1 offset 5) as c1, (select cc_closed_date_sk from main.call_center limit 1 offset 4) as c2 from main.web_returns as ref_0 where cast(nullif(ref_0.wr_returning_cdemo_sk, ref_0.wr_order_number) as INTEGER) is not NULL limit 109",109,109,0,17.089414788,23350466558,0
28135,"select subq_0.c0 as c0, subq_0.c0 as c1, ref_0.c_customer_sk as c2, subq_0.c0 as c3, 79 as c4, subq_0.c0 as c5, ref_0.c_customer_id as c6 from main.customer as ref_0, lateral (select ref_1.wr_order_number as c0 from main.web_returns as ref_1 where ref_1.wr_account_credit is not NULL limit 114) as subq_0 where ref_0.c_first_name is NULL limit 69",69,69,0,1.636446419,1723814152,0
28315,"select ref_0.sr_net_loss as c0, ref_0.sr_return_quantity as c1, ref_0.sr_return_ship_cost as c2, ref_1.cp_start_date_sk as c3, ref_1.cp_department as c4, ref_1.cp_catalog_number as c5 from main.store_returns as ref_0 inner join main.catalog_page as ref_1 on (ref_0.sr_customer_sk is NULL) where 37 is not NULL limit 165",165,165,0,23.129077463,508077362988,0
28492,select ref_0.cs_ship_customer_sk as c0 from main.catalog_sales as ref_0 where ref_0.cs_quantity is not NULL limit 51,51,51,0,0.174649177,569128516,0
28557,"select ref_0.cd_education_status as c0, ref_0.cd_education_status as c1 from main.customer_demographics as ref_0 where ref_0.cd_dep_employed_count is not NULL limit 124",124,124,0,0.061329023,14222223,0
28599,"select ref_0.cs_net_paid_inc_ship as c0, case when (select ws_order_number from main.web_sales limit 1 offset 4) is NULL then ref_0.cs_list_price else ref_0.cs_list_price end as c1, ref_0.cs_net_paid_inc_ship_tax as c2, ref_0.cs_catalog_page_sk as c3, ref_0.cs_net_paid_inc_ship_tax as c4, ref_0.cs_bill_hdemo_sk as c5 from main.catalog_sales as ref_0 where ref_0.cs_ship_customer_sk is NULL limit 89",89,89,0,15.564017878,11865965944,0
371,"select ref_0.inv_item_sk as c0, ref_0.inv_date_sk as c1, ref_0.inv_item_sk as c2, ref_0.inv_quantity_on_hand as c3, ref_0.inv_warehouse_sk as c4 from main.inventory as ref_0 where ((select ca_zip from main.customer_address limit 1 offset 3) is NULL) and (cast(coalesce(ref_0.inv_item_sk, 73) as INTEGER) is not NULL) limit 51",0,51,51,0.452142462,234287950,0
516,"select ref_0.cr_item_sk as c0, ref_0.cr_fee as c1, ref_0.cr_reversed_charge as c2, ref_0.cr_refunded_addr_sk as c3, ref_0.cr_refunded_cdemo_sk as c4, ref_0.cr_return_amount as c5, ref_0.cr_returning_customer_sk as c6, ref_0.cr_refunded_customer_sk as c7, 12 as c8, ref_0.cr_store_credit as c9 from main.catalog_returns as ref_0 where ref_0.cr_item_sk is NULL limit 97",0,97,97,15.222474275,974264275,0
929,"select ref_0.cp_catalog_page_number as c0, ref_0.cp_description as c1 from main.catalog_page as ref_0 where ref_0.cp_catalog_number is NULL limit 73",0,73,73,0.098835068,22182225,0
1237,"select ref_0.ws_ship_cdemo_sk as c0, ref_0.ws_ext_discount_amt as c1, ref_0.ws_ext_discount_amt as c2, ref_0.ws_order_number as c3 from main.web_sales as ref_0 where ref_0.ws_ship_addr_sk is NULL limit 167",0,167,167,15.181997408,722445935,0
1610,"select subq_0.c1 as c0, subq_0.c0 as c1, cast(coalesce(cast(nullif(subq_0.c0, subq_0.c1) as INTEGER), subq_0.c1) as INTEGER) as c2, subq_0.c0 as c3, subq_0.c1 as c4 from (select ref_0.cs_ship_hdemo_sk as c0, ref_0.cs_bill_addr_sk as c1 from main.catalog_sales as ref_0 where ref_0.cs_ship_addr_sk is NULL limit 149) as subq_0 where subq_0.c1 is not NULL limit 136",67,136,69,30.36354686,3986117424,0
1712,"select subq_0.c0 as c0, subq_0.c0 as c1, subq_0.c0 as c2 from (select ref_0.wr_return_quantity as c0 from main.web_returns as ref_0 where ref_0.wr_return_quantity is NULL limit 174) as subq_0 where (subq_0.c0 is not NULL) and (subq_0.c0 is not NULL) limit 43",0,43,43,0.149301736,578968511,0
1852,"select ref_0.cc_country as c0, ref_0.cc_division_name as c1, ref_0.cc_division_name as c2, ref_0.cc_division as c3, ref_0.cc_country as c4 from main.call_center as ref_0 where ref_0.cc_county is not NULL limit 163",30,163,133,0.087878507,21422950,0
